,event,time,Factory,Provider,T0,V1,V2,V3
3802,True,894.5999999999999,0.0,0.0,-13.192,-8.078,-1.0974758343130224,0.619
3803,True,86.6,1.0,1.0,-10.242,5.418,36.983692617469316,1.112
3804,False,691.2,0.0,1.0,-12.918,-11.108,566.7253096478938,0.606
3805,True,396.0,2.0,0.0,-8.848,-8.61,-82.55800085121125,0.732
3806,True,1315.6999999999998,0.0,0.0,-12.948,-8.11,670.716718792297,0.439
3807,True,1080.4,2.0,0.0,-7.233,-12.404,815.7711434621054,1.083
3808,True,281.2,2.0,0.0,-10.958,-12.926,-317.9307221082103,0.55
3809,False,538.8000000000001,0.0,1.0,-13.942,-12.26,-413.59183816187306,0.917
3810,True,170.10000000000002,0.0,1.0,-12.112,-4.374,240.37962742074183,0.821
3811,True,594.2,2.0,0.0,-8.243,-6.068,473.25541959395974,0.998
3812,False,539.0,0.0,1.0,-10.291,-12.49,64.43144112616278,1.179
3813,True,191.7,0.0,0.0,-9.983,-6.11,100.18857172790311,1.155
3814,True,143.5,0.0,0.0,-10.21,-7.868,-208.3723280545509,0.977
3815,True,1001.6,2.0,1.0,-7.563,-8.854,-764.0914607450535,1.179
3816,False,372.1,2.0,1.0,-8.666,-14.468,-652.9941523707728,1.114
3817,True,282.7,0.0,0.0,-15.572,-14.994,527.2781898217398,0.775
3818,True,1066.2,0.0,1.0,-11.367,-14.334,-928.8474452776265,0.997
3819,True,1059.5,2.0,1.0,-9.52,-5.376,764.1751349635256,1.111
3820,True,924.8,2.0,0.0,-6.957,-18.692,278.4453839108949,0.849
3821,True,467.6,0.0,1.0,-10.976,-4.358,-874.1511162770709,1.129
3822,True,630.6,1.0,1.0,-7.903,3.338,544.6497314014696,1.062
3823,True,601.0,0.0,0.0,-14.44,-10.498,327.24234311230316,1.049
3824,True,1754.5,0.0,1.0,-12.138,-3.866,-1550.32146767345,1.114
3825,True,1265.5,0.0,0.0,-13.622,-13.84,604.4945291185651,0.8
3826,True,259.9,1.0,0.0,-5.4,-3.432,118.49281598910369,0.445
3827,True,740.3,1.0,0.0,-10.628,4.332,-96.08228561932751,0.741
3828,True,765.3,2.0,0.0,-4.238,-12.286,-1602.3944730880662,0.64
3829,False,211.6,1.0,0.0,-10.524,4.156,-67.22156845467615,0.667
3830,True,86.19999999999999,2.0,1.0,-7.566,-3.43,-108.61695519995843,1.152
3831,True,138.4,2.0,0.0,-8.892,-7.2,-39.5083068053362,1.101
3832,True,269.6,0.0,0.0,-12.652,-10.168,55.4868940511455,1.119
3833,True,735.0,1.0,1.0,-10.632,5.514,709.8022662881315,1.039
3834,True,154.9,2.0,1.0,-8.014,-8.396,-134.31665042954037,1.152
3835,True,1587.2,0.0,1.0,-10.54,-4.304,333.04972861750304,1.14
3836,True,303.1,1.0,0.0,-9.194,-1.096,340.4212935228123,0.736
3837,True,315.3,0.0,1.0,-12.741,-4.95,40.0337545039287,1.141
3838,False,235.8,1.0,0.0,-7.408,3.248,238.659015774347,0.846
3839,True,1147.7,0.0,0.0,-13.402,-0.714,-206.8385799226443,0.56
3840,True,1.4,0.0,0.0,-13.792,-9.466,3.082380155912211,0.78
3841,True,767.9000000000001,1.0,1.0,-9.251,11.972,-1144.186329156863,1.132
3842,False,297.6,0.0,0.0,-14.373,-10.33,54.07122565509687,1.138
3843,False,498.9,0.0,0.0,-10.285,-9.844,539.3607050781742,0.592
3844,True,327.6,0.0,0.0,-12.116,-1.774,-62.48225571580727,1.009
3845,True,1273.1999999999998,0.0,1.0,-15.659,-9.248,1374.6241663815488,1.071
3846,True,10.9,1.0,0.0,-8.268,9.202,-0.37829846533865386,0.921
3847,True,118.6,2.0,1.0,-9.516,-4.384,16.134248551588335,1.187
3848,True,166.4,0.0,1.0,-11.881,3.016,37.964545369437104,1.182
3849,True,1259.4,2.0,1.0,-7.402,-15.882,-996.0194678727538,1.147
3850,True,586.5,0.0,0.0,-11.736,-9.828,116.0003515369074,0.926
3851,True,699.0,1.0,1.0,-8.068,11.978,12.699796174096292,1.139
3852,True,1102.1,2.0,1.0,-8.61,-7.634,905.2550804306081,0.667
3853,True,276.4,0.0,0.0,-13.178,-2.21,97.94595446246922,0.822
3854,True,26.200000000000003,2.0,1.0,-8.078,-4.092,-14.458159057884806,1.047
3855,True,1358.3000000000002,1.0,1.0,-8.533,-4.378,1086.1142321836548,1.182
3856,True,1292.9,2.0,1.0,-3.427,-12.894,458.10275861475964,1.126
3857,False,231.1,1.0,1.0,-10.368,2.412,-196.19716865479384,1.125
3858,True,969.8,0.0,1.0,-10.642,-7.84,143.34452064183458,1.113
3859,False,390.7,2.0,0.0,-8.75,-4.002,366.81786775252004,0.825
3860,True,883.3,1.0,0.0,-11.378,6.11,46.54527824458079,0.967
3861,True,612.8,0.0,0.0,-13.43,-7.336,-691.1018062591896,0.719
3862,True,383.6,1.0,1.0,-14.408,7.778,337.3733647790255,1.164
3863,True,15.4,0.0,1.0,-12.628,0.71,7.154568610840391,1.161
3864,True,431.6,1.0,1.0,-6.222,0.574,-11.039643071922528,1.042
3865,True,369.1,1.0,1.0,-8.238,4.264,-506.93078183647197,1.145
3866,True,355.3,1.0,1.0,-12.674,2.788,249.05259626600406,1.09
3867,True,164.20000000000002,2.0,1.0,-4.286,-7.022,128.6691144490676,1.106
3868,True,380.7,0.0,1.0,-13.889,-9.738,-29.664191639992644,1.183
3869,True,582.1,2.0,0.0,-9.828,-3.2,-41.35267938522234,0.679
3870,True,378.4,2.0,0.0,-7.621,-12.58,-154.61727440813678,0.68
3871,False,1670.9,0.0,1.0,-12.042,0.066,-145.45386571157704,1.03
3872,True,995.6,0.0,1.0,-11.436,-8.002,-574.0049441995566,1.178
3873,True,636.5,1.0,1.0,-10.135,8.978,-694.408851566959,1.188
3874,True,521.7,1.0,1.0,-9.276,11.826,608.6302650664562,1.024
3875,False,231.0,0.0,0.0,-14.554,-11.918,129.2480495148378,0.797
3876,True,377.5,0.0,0.0,-14.212,-1.974,-228.04782241222466,1.105
3877,True,30.5,0.0,0.0,-15.168,1.65,23.76616857555298,0.733
3878,True,278.9,0.0,1.0,-15.503,-10.992,-47.05019351895449,1.015
3879,True,900.3,2.0,1.0,-9.035,-8.224,835.2035173484755,1.175
3880,True,40.9,0.0,0.0,-11.188,-11.776,-14.85357936779184,0.891
3881,True,88.10000000000001,0.0,1.0,-13.273,-8.816,-40.67424150487278,1.173
3882,True,48.1,1.0,0.0,-8.205,6.116,-4.448324912235166,0.967
3883,False,221.1,2.0,0.0,-7.706,1.316,17.40785879710556,1.154
3884,False,624.6,1.0,0.0,-9.15,3.324,20.432977337206996,1.105
3885,True,1206.1,1.0,1.0,-7.85,5.324,-1389.616476385247,1.186
3886,True,719.5,2.0,1.0,-3.503,1.008,225.25014882257477,1.184
3887,True,26.7,1.0,0.0,-8.524,4.652,-7.767468341691971,1.042
3888,True,824.9,1.0,1.0,-11.358,1.386,832.7189579216484,0.802
3889,True,1102.4,2.0,1.0,-8.904,-14.726,-1346.4125262779332,1.026
3890,True,273.5,2.0,0.0,-7.594,-11.644,-124.34624628182034,0.864
3891,True,890.1999999999999,2.0,0.0,-8.484,-5.778,300.1391091740809,0.704
3892,False,224.4,1.0,1.0,-11.806,-2.204,-157.04937916973793,1.036
3893,True,371.6,2.0,0.0,-8.956,-5.19,557.9729018547778,1.165
3894,True,734.9,2.0,0.0,-7.157,-5.18,-1185.761391023308,0.333
3895,True,644.0999999999999,1.0,0.0,-10.908,3.524,-846.9336720631408,0.885
3896,True,132.7,1.0,0.0,-7.498,2.15,62.96637674643811,0.792
3897,True,954.0,2.0,1.0,-6.563,-8.636,524.2863485736665,1.108
3898,False,1070.3,2.0,0.0,-9.265,-0.036,-436.05330205248237,0.884
3899,True,1091.4,0.0,0.0,-11.568,-9.992,-1253.6883992343817,0.841
3900,True,629.0999999999999,1.0,0.0,-9.18,6.36,-314.87443040706063,0.468
3901,True,539.4,1.0,1.0,-8.118,4.726,-246.26192082666623,0.974
3902,True,102.9,0.0,0.0,-13.062,-3.06,0.8075513660609994,0.818
3903,True,1355.0,2.0,1.0,-6.286,-4.986,2133.948610703336,0.922
3904,True,126.8,1.0,0.0,-11.713,13.18,214.70662870189017,0.715
3905,True,935.7,2.0,1.0,-7.865,-9.41,327.68153252252677,0.873
3906,True,304.8,2.0,0.0,-9.19,-7.532,453.3887013490732,1.058
3907,True,169.5,1.0,1.0,-11.448,3.724,351.30638232018185,1.189
3908,True,149.9,0.0,1.0,-11.376,-8.154,106.46332734663741,1.068
3909,True,132.20000000000002,2.0,0.0,-5.422,-8.624,167.96632945877917,0.793
3910,True,1472.7,2.0,1.0,-8.734,-3.842,-18.753388302633734,1.13
3911,True,1182.8,2.0,1.0,-6.481,-9.418,614.6491048772975,1.014
3912,True,324.0,1.0,0.0,-12.226,7.968,-116.12971655124207,0.861
3913,True,383.1,1.0,0.0,-9.954,13.954,681.6853368469285,0.59
3914,True,5.2,0.0,0.0,-14.439,-3.932,-0.4613128474900128,0.654
3915,True,144.8,1.0,0.0,-14.838,3.704,-25.030457859882635,0.675
3916,True,134.60000000000002,0.0,1.0,-14.067,-4.11,1.486063376754694,1.052
3917,True,252.1,2.0,1.0,-6.518,-12.696,-202.42698755410493,1.123
3918,True,434.7,2.0,0.0,-6.202,-13.056,-136.64519338544898,0.891
3919,True,272.4,2.0,1.0,-6.829,-6.72,-1.1994670807546979,1.089
3920,True,130.39999999999998,1.0,0.0,-6.012,5.484,-387.89105795693985,1.121
3921,True,166.1,1.0,0.0,-10.739,2.124,-25.977417970904177,0.772
3922,True,364.9,0.0,0.0,-14.067,-11.24,-1.0869365644634703,0.743
3923,True,314.0,2.0,0.0,-7.112,-9.948,43.04633090360598,0.896
3924,True,357.70000000000005,0.0,0.0,-12.06,2.594,453.11420296092075,0.892
3925,False,687.5,1.0,0.0,-14.37,2.444,-382.37354117947797,0.614
3926,True,710.1,1.0,0.0,-10.762,4.644,667.8573507924855,1.06
3927,True,504.4,2.0,1.0,-6.48,-10.27,-751.335441008106,0.729
3928,True,1664.8,2.0,1.0,-6.393,-3.44,79.6521226689965,1.182
3929,True,1598.3000000000002,2.0,0.0,-6.3,-16.428,-430.543386253463,0.515
3930,True,1333.7,1.0,1.0,-13.548,7.556,-2027.8526261683621,1.183
3931,True,534.4,2.0,1.0,-9.892,-6.202,-213.7370796515292,1.086
3932,True,770.6,1.0,1.0,-9.741,7.306,1423.171805413633,0.947
3933,True,33.8,0.0,0.0,-12.43,-3.544,-13.441641566307338,0.807
3934,False,361.6,0.0,1.0,-15.561,-7.302,667.5743041741327,1.188
3935,True,44.8,2.0,0.0,-10.582,-7.05,35.91744760604555,0.909
3936,True,1083.7,2.0,1.0,-9.544,-3.498,-123.94409010148428,1.189
3937,True,258.5,1.0,0.0,-11.225,0.54,32.26318485449333,0.785
3938,True,12.1,2.0,1.0,-11.894,-11.022,-17.258683401700605,0.864
3939,True,1473.6,0.0,1.0,-14.636,-12.464,-29.509439503786833,1.166
3940,False,301.0,0.0,1.0,-14.311,-10.26,-45.71069020828199,1.174
3941,False,1094.7,0.0,1.0,-8.798,-4.85,1441.4486312255626,0.738
3942,True,845.8,0.0,0.0,-13.162,-14.274,-958.0429097592405,0.681
3943,True,595.2,1.0,1.0,-7.892,15.326,-111.13943501966021,1.123
3944,True,9.7,0.0,0.0,-7.834,0.632,6.319645230592865,0.88
3945,True,279.6,0.0,1.0,-12.127,1.95,21.407139606359323,1.099
3946,True,999.6,1.0,1.0,-11.991,5.052,2293.564055398389,1.172
3947,True,477.5,2.0,0.0,-8.92,-9.138,-311.3712080130677,0.607
3948,True,673.0,2.0,1.0,-7.852,-6.114,-1231.538279474615,0.869
3949,True,747.3000000000001,0.0,0.0,-14.192,-5.556,-1032.3560992940327,1.077
3950,True,26.1,2.0,1.0,-7.695,-8.056,-10.139209091185709,1.145
3951,False,197.6,2.0,0.0,-6.172,-1.548,70.29588217885895,0.581
3952,True,629.9,0.0,0.0,-17.336,-11.218,780.7482419831266,0.985
3953,True,898.9,0.0,1.0,-9.75,-3.164,943.1360500747454,1.189
3954,True,1189.9,0.0,1.0,-10.736,-5.176,630.1891924330779,1.08
3955,True,616.5999999999999,1.0,0.0,-10.727,2.27,1909.0437682589397,0.727
3956,True,162.8,0.0,1.0,-13.58,0.024,-160.7082480124735,1.169
3957,True,758.1,0.0,1.0,-9.318,-9.55,-602.2842451293614,1.117
3958,True,1035.3,2.0,1.0,-3.096,-3.916,450.2091614261112,1.141
3959,True,129.1,1.0,0.0,-10.064,3.992,162.71666804308336,0.762
3960,False,111.0,2.0,0.0,-7.303,-4.306,187.4422541355343,0.603
3961,True,456.3,1.0,1.0,-6.018,11.286,-638.2857869665845,1.139
3962,True,557.1,0.0,0.0,-13.381,-7.976,-556.4713468829973,0.928
3963,True,1534.6,2.0,1.0,-9.928,-3.524,477.6376323674446,0.927
3964,True,432.3,0.0,1.0,-12.98,-8.566,-143.6636097574242,1.186
3965,True,957.1,0.0,1.0,-11.738,-7.87,-390.12851828238485,1.155
3966,True,1568.4,1.0,1.0,-9.662,1.398,1007.8204249530224,1.174
3967,True,997.5,1.0,1.0,-8.428,1.908,-1091.3314556360826,1.157
3968,True,23.4,0.0,0.0,-12.112,-5.616,3.2313871088549333,0.9
3969,False,212.9,2.0,1.0,-9.205,-13.456,333.64906345365176,1.185
3970,True,42.1,1.0,0.0,-13.861,5.39,-11.869663098300189,0.963
3971,False,66.5,1.0,0.0,-12.206,9.37,75.0618248804165,1.064
3972,True,166.1,1.0,0.0,-12.076,8.478,201.2998075713019,0.766
3973,True,287.7,1.0,1.0,-9.176,2.69,49.84845043382392,1.179
3974,True,1031.5,2.0,0.0,-6.329,-7.022,-303.62387007411576,0.989
3975,False,500.2000000000001,2.0,0.0,-7.515,-14.298,-260.5149444998819,0.953
3976,True,384.5,1.0,0.0,-11.984,2.888,-29.93040340094107,0.868
3977,True,1325.6999999999998,0.0,1.0,-10.01,-7.456,1045.1606655755386,1.106
3978,True,700.5,1.0,0.0,-9.818,8.586,606.1656372174516,1.022
3979,True,706.7,2.0,0.0,-4.121,-11.478,1121.4373751869466,0.527
3980,True,344.79999999999995,1.0,0.0,-11.454,-0.074,42.17447866162198,0.547
3981,True,740.5,1.0,1.0,-9.344,3.952,-600.0428147263301,1.152
3982,True,259.1,1.0,0.0,-12.061,5.392,-7.426079806164823,1.044
3983,True,219.4,0.0,1.0,-14.634,-6.418,156.31635827294045,0.722
3984,True,321.8,2.0,0.0,-10.391,-6.632,-26.698349059434577,0.785
3985,True,223.5,2.0,0.0,-9.687,-1.002,-457.97899739572773,0.766
3986,True,309.7,1.0,0.0,-6.515,0.458,8.272888026133055,0.814
3987,True,788.1,2.0,1.0,-6.164,-12.08,123.36690151185111,1.075
3988,True,475.7,2.0,0.0,-7.102,-0.992,-482.46635713877504,0.935
3989,True,1002.8,2.0,1.0,-8.933,-11.766,1275.6650422792063,1.055
3990,True,81.5,2.0,0.0,-5.348,-3.276,36.1065415965208,0.687
3991,True,178.5,1.0,0.0,-13.682,7.398,25.585062878140405,0.938
3992,True,12.5,1.0,0.0,-7.1,5.964,-3.241099060406526,1.011
3993,True,575.3,0.0,0.0,-13.782,0.468,291.9843232510094,0.865
3994,True,1026.7,2.0,0.0,-8.597,-8.316,-1132.479464726308,0.713
3995,True,27.1,2.0,0.0,-8.798,-15.248,-6.463242853617089,1.056
3996,True,375.7,1.0,0.0,-11.034,3.424,-680.1110402317288,1.035
3997,False,480.6,0.0,1.0,-11.206,-1.142,103.30521611199141,1.141
3998,False,264.5,0.0,1.0,-13.886,-7.264,69.4231764721847,1.048
3999,True,97.1,0.0,0.0,-12.254,-10.956,38.22860511374558,1.077
4000,True,1641.9,0.0,0.0,-11.752,-19.476,907.3393303364708,0.838
4001,True,209.8,2.0,0.0,-7.227,-6.198,262.0414921189215,1.04
4002,True,897.4,0.0,1.0,-13.999,-5.916,-9.384503547463112,0.856
4003,True,786.7,1.0,1.0,-12.456,9.246,609.3607012341884,1.11
4004,True,216.3,0.0,1.0,-11.692,-7.674,-54.59132253003722,0.906
4005,True,415.0,1.0,1.0,-10.042,-1.86,-412.5934423028268,0.633
4006,True,845.6,0.0,0.0,-8.928,-7.066,921.4348588893818,0.46
4007,True,737.4,2.0,0.0,-8.748,-7.234,-298.80301513738937,0.768
4008,True,642.9000000000001,2.0,0.0,-8.213,-5.806,644.9965714917904,0.657
4009,False,236.2,2.0,0.0,-10.127,-17.532,271.7391205618231,0.544
4010,True,1405.6999999999998,1.0,1.0,-12.922,1.086,-1922.531392613011,1.008
4011,True,469.4,1.0,1.0,-9.548,2.186,-22.343907130488976,0.988
4012,False,318.29999999999995,2.0,1.0,-10.732,-6.034,-344.5229290978584,1.155
4013,False,101.2,2.0,1.0,-9.25,5.894,103.99515598809974,1.164
4014,True,113.0,1.0,0.0,-10.842,10.198,4.265633589101934,0.804
4015,False,363.8,0.0,0.0,-11.3,-14.276,-559.529425455278,1.095
4016,True,1092.2,0.0,1.0,-12.832,-11.008,1015.7091189437391,1.153
4017,False,165.0,2.0,0.0,-7.986,-5.112,-16.87877220585362,0.677
4018,False,610.7,1.0,1.0,-7.55,7.024,-543.027845577809,1.0
4019,True,285.4,1.0,1.0,-7.845,3.034,97.36323475427501,1.176
4020,True,855.6,2.0,1.0,-7.18,-8.466,-324.288133815734,0.934
4021,False,211.5,1.0,1.0,-9.766,5.33,-265.17837982123336,1.158
4022,True,236.6,1.0,0.0,-9.27,-0.594,0.5461763076610886,0.604
4023,True,1093.6,0.0,1.0,-12.111,-3.584,-1924.2788472036723,1.021
4024,True,318.8,2.0,1.0,-9.149,-6.626,491.5474507006178,1.051
4025,True,639.2,1.0,0.0,-9.046,12.166,187.16053417865996,0.363
4026,False,535.2,0.0,1.0,-11.97,-11.916,-157.72408552305302,1.02
4027,True,108.3,2.0,0.0,-8.746,-4.79,86.32265932906712,0.734
4028,True,102.5,2.0,1.0,-9.634,-13.094,-24.02412611897811,1.145
4029,True,382.9,2.0,1.0,-6.576,-9.692,-227.22558683666733,1.051
4030,True,1367.1,1.0,1.0,-8.534,2.32,20.485454117914166,1.022
4031,True,903.6,2.0,0.0,-8.743,-3.524,-65.94246584575906,0.831
4032,True,1449.7,2.0,1.0,-7.866,-8.75,-1772.32672628157,1.111
4033,True,638.6,0.0,1.0,-12.631,-5.874,-134.66158633703174,1.077
4034,True,376.7000000000001,2.0,1.0,-8.015,-3.062,153.65573093719613,1.142
4035,True,693.1999999999999,0.0,0.0,-9.872,-8.846,-716.8525848495889,0.733
4036,True,556.7,2.0,0.0,-8.818,-9.396,131.98370898729223,0.686
4037,True,497.2,1.0,0.0,-10.278,10.18,457.9333942285234,1.08
4038,True,566.7,2.0,0.0,-6.289,-6.206,374.8642929764193,0.912
4039,True,509.1,0.0,0.0,-11.662,-9.772,-338.8746152569228,0.809
4040,True,1380.0,2.0,1.0,-7.124,0.094,525.1384573843486,1.092
4041,True,562.7,2.0,1.0,-7.396,-9.298,-417.8257799146855,1.084
4042,True,901.5,0.0,0.0,-13.518,-5.128,329.098527635065,0.469
4043,True,104.1,0.0,1.0,-12.556,-7.532,-172.40827984493427,1.032
4044,True,526.5999999999999,2.0,0.0,-5.556,-3.412,-599.0679165529771,0.217
4045,False,780.4000000000001,0.0,1.0,-13.702,-12.104,-857.2622123821799,0.889
4046,True,568.0,1.0,0.0,-10.406,1.736,836.5938339463082,0.814
4047,False,552.6,0.0,1.0,-10.204,-6.708,151.15089912123648,1.08
4048,True,133.6,1.0,1.0,-9.473,7.81,30.846138807752663,0.729
4049,True,73.1,1.0,1.0,-8.924,0.604,26.100485443074515,1.143
4050,False,246.6,1.0,0.0,-11.898,6.102,-28.559040467079857,1.105
4051,True,782.3000000000001,0.0,1.0,-12.029,-2.254,-320.78961502812035,1.024
4052,True,503.7,1.0,0.0,-10.478,9.87,108.61770515901155,0.63
4053,True,82.8,1.0,0.0,-7.486,6.54,29.900339699535568,1.025
4054,True,599.7,1.0,1.0,-7.525,6.4,-31.93351975945734,0.994
4055,False,411.6,2.0,0.0,-7.408,-5.156,20.05954367317115,0.649
4056,False,99.9,2.0,0.0,-8.672,-5.486,-40.38826290957884,0.948
4057,True,1351.0,2.0,1.0,-7.617,-5.784,1033.3758601234742,1.087
4058,True,907.2,1.0,1.0,-9.715,2.402,1074.9044393226898,1.18
4059,False,120.0,2.0,0.0,-6.274,-4.506,-110.34387053574768,0.908
4060,True,218.1,0.0,1.0,-13.308,-4.422,-4.552263105509441,1.008
4061,True,272.1,2.0,0.0,-8.116,-9.396,159.50000326405657,0.997
4062,True,811.3,2.0,1.0,-10.494,-11.122,212.55253868715474,0.955
4063,True,11.6,0.0,0.0,-10.838,-8.224,18.287085398402645,0.941
4064,True,1146.7,2.0,1.0,-11.024,-10.522,-680.5449389335886,1.127
4065,True,131.8,1.0,0.0,-10.022,3.466,15.266150209012611,0.517
4066,True,1311.3,2.0,1.0,-9.99,-6.142,-1892.3810340818143,1.119
4067,False,342.8,0.0,0.0,-11.864,-9.654,138.29973334909363,0.779
4068,True,55.6,1.0,0.0,-14.05,4.112,-37.52421667470976,1.034
4069,False,242.5,1.0,0.0,-12.834,13.696,189.81123316010118,0.985
4070,False,119.5,1.0,0.0,-9.484,5.63,-28.81621020376824,1.012
4071,True,379.4,0.0,1.0,-13.443,3.856,-164.87372454634283,1.003
4072,True,675.6,1.0,1.0,-7.668,12.706,-183.64838670253974,0.88
4073,True,217.5,1.0,0.0,-10.314,2.282,307.33468543504097,1.15
4074,True,792.9000000000001,1.0,1.0,-9.202,4.604,-246.0572348135663,1.029
4075,True,406.8,1.0,1.0,-7.852,4.322,798.9487123714177,0.87
4076,True,1307.2,1.0,1.0,-10.579,5.894,-1707.3178649442336,1.151
4077,True,1392.8,2.0,1.0,-7.535,-4.576,-554.2429110398571,1.089
4078,True,522.4,0.0,0.0,-9.339,-14.416,-442.98677322174666,0.854
4079,True,253.6,2.0,1.0,-7.22,-13.568,72.27338399707084,0.928
4080,True,103.2,1.0,0.0,-9.93,3.008,40.59711543067342,0.402
4081,True,330.4,0.0,1.0,-11.438,-6.342,-251.4592372292583,1.189
4082,True,565.0,2.0,0.0,-9.28,-9.254,1220.0576593206204,1.154
4083,True,264.1,0.0,0.0,-15.278,-12.726,407.35177243981093,0.782
4084,True,122.7,0.0,0.0,-12.852,-11.66,107.62314676817351,0.729
4085,True,209.8,2.0,0.0,-6.498,-4.37,-189.19233078208575,0.975
4086,True,1155.0,2.0,0.0,-8.484,-5.348,-555.6147291621751,0.885
4087,False,50.5,0.0,0.0,-12.684,-9.986,22.66403325312386,0.938
4088,True,1045.4,0.0,1.0,-13.194,-11.316,1482.3667169635328,1.006
4089,True,161.70000000000002,1.0,0.0,-7.814,8.532,-89.21842506608691,1.131
4090,False,203.2,0.0,0.0,-10.724,-7.132,31.86570738611901,1.109
4091,True,636.7,0.0,0.0,-12.425,-8.474,-536.7749783259718,0.691
4092,True,2248.8,2.0,1.0,-6.898,-9.698,-2188.516120634526,1.171
4093,True,302.7,1.0,0.0,-12.478,5.736,-53.05946887091945,0.866
4094,True,161.8,0.0,1.0,-12.138,-12.206,29.370073156449934,1.057
4095,True,327.1,1.0,0.0,-8.13,7.594,474.37018490478454,0.717
4096,True,113.7,2.0,0.0,-5.136,-5.51,148.10612175316433,1.127
4097,True,230.0,0.0,0.0,-11.23,-1.118,-466.4065203025272,0.84
4098,True,88.9,1.0,1.0,-9.504,9.642,-39.252132480628056,0.975
4099,True,166.20000000000002,1.0,1.0,-8.062,1.362,-363.7959973017197,1.045
4100,True,596.9,0.0,0.0,-16.948,-13.218,56.29330192540562,0.767
4101,True,1107.4,1.0,0.0,-13.786,-5.968,-691.6696905957192,1.066
4102,True,423.2,0.0,0.0,-13.391,-1.272,-19.98323924479078,1.063
4103,True,1375.2,2.0,1.0,-8.137,-13.092,645.9974575047212,1.178
4104,True,1095.4,0.0,0.0,-12.671,-8.808,751.619957163601,0.828
4105,True,1109.2,0.0,1.0,-13.867,-6.116,306.83737498022157,1.008
4106,True,575.4,1.0,0.0,-7.691,4.894,-519.7884577630048,0.912
4107,False,247.3,2.0,0.0,-7.251,-4.328,229.65541289997432,0.793
4108,True,609.3,2.0,1.0,-4.804,-7.942,59.31927473176174,1.014
4109,True,212.0,1.0,0.0,-10.306,8.706,300.9395416231394,0.902
4110,True,1404.5,2.0,0.0,-6.22,-8.6,-221.08536635740262,0.915
4111,True,194.8,2.0,1.0,-10.458,-7.814,-333.4034847977934,1.159
4112,True,279.8,1.0,0.0,-8.928,4.794,160.22074335057803,1.085
4113,False,100.2,0.0,1.0,-10.813,-14.104,149.6296177199916,1.049
4114,True,352.6,2.0,1.0,-7.823,-11.754,-503.33834226955963,1.151
4115,True,4.0,1.0,0.0,-10.958,8.076,0.5557923346203353,0.769
4116,False,111.9,0.0,0.0,-12.027,-8.758,-10.226857493528502,0.707
4117,True,519.9,2.0,0.0,-7.31,-9.65,926.9378523268693,0.984
4118,True,595.0,0.0,1.0,-10.089,-13.782,-334.326943471316,1.151
4119,True,487.1,0.0,0.0,-12.015,-2.318,65.01382350277004,0.923
4120,True,287.6,0.0,0.0,-11.716,-12.58,14.086774396890084,0.68
4121,True,504.6,0.0,0.0,-10.017,-7.774,-90.18064902808376,0.587
4122,True,535.6,2.0,0.0,-6.659,-3.35,484.21953380485843,0.86
4123,True,242.4,0.0,1.0,-14.315,-4.854,374.40444319492104,1.164
4124,False,302.0,2.0,1.0,-7.464,-12.46,-478.05577005256396,1.123
4125,True,19.5,1.0,1.0,-12.698,8.606,-21.453642921276977,1.04
4126,True,1399.0,0.0,1.0,-13.829,-0.468,1958.5021891345884,1.004
4127,False,239.5,1.0,0.0,-12.677,6.588,121.25862151990975,1.042
4128,True,82.8,2.0,0.0,-7.302,-2.826,-140.36539503214271,0.941
4129,True,616.1,2.0,0.0,-11.796,-10.71,256.0866071141485,0.647
4130,True,518.3,1.0,1.0,-10.39,1.964,-510.2919012366994,0.847
4131,True,866.2,2.0,1.0,-6.473,-11.724,-74.76961333866748,1.141
4132,False,275.6,0.0,1.0,-11.738,-1.592,200.62677940995675,0.981
4133,False,262.3,2.0,0.0,-7.915,-4.71,-51.775621400820796,0.948
4134,True,494.1,1.0,1.0,-11.762,2.236,206.86201067679283,1.149
4135,True,378.4,2.0,0.0,-6.568,-1.304,-266.8486477357611,1.117
4136,True,697.4,2.0,0.0,-8.552,-10.972,799.6646501748763,0.865
4137,True,383.6,2.0,1.0,-5.754,-3.678,773.9779567943244,0.88
4138,False,132.3,2.0,1.0,-6.646,-8.89,-128.8359227384321,0.99
4139,True,535.1,1.0,1.0,-9.714,-3.732,-39.20723699353985,1.084
4140,True,1129.1,0.0,1.0,-14.774,-5.724,1134.4421171872532,0.95
4141,False,800.8,0.0,1.0,-11.419,-7.938,418.85257039279304,0.506
4142,True,34.7,1.0,1.0,-12.325,8.054,36.09158683072847,0.967
4143,False,345.6,0.0,1.0,-13.418,-4.036,191.90110523462423,1.084
4144,True,205.7,0.0,1.0,-15.467,3.096,-93.36064280493896,1.174
4145,True,1114.4,2.0,1.0,-5.355,-0.644,-766.5302891850379,1.138
4146,True,824.4,0.0,0.0,-9.172,-8.77,-225.66559812284143,0.992
4147,False,321.8,0.0,1.0,-12.952,-10.952,-155.47026864138806,1.154
4148,True,423.5,1.0,0.0,-9.488,0.054,-344.1407617212665,0.691
4149,True,363.5,1.0,0.0,-9.288,2.86,144.63669551701548,0.767
4150,True,242.7,1.0,1.0,-12.216,1.778,232.06038833146246,1.137
4151,False,100.2,1.0,0.0,-11.916,2.884,40.49016973627978,0.819
4152,True,349.90000000000003,0.0,0.0,-14.551,-6.074,109.37440784707454,1.047
